video_id,duration_sec,frames_per_sec,width,height,rn
R129149,27.294,29.97,480,360,29149
R129150,60.027,29.97,640,360,29150
R129151,22.289,29.97,480,360,29151
R129152,60.0,25.0,480,360,29152
R129153,41.342,29.97,640,360,29153
R129154,6.974,29.97,640,360,29154
R129155,55.8,25.0,480,360,29155
R129156,5.539,29.97,480,360,29156
R129157,8.142,29.97,640,360,29157
R129158,6.207,29.97,640,360,29158
R129159,31.532,29.97,640,360,29159
R129160,10.277,29.97,640,360,29160
R129161,11.012,29.97,480,360,29161
R129162,6.14,29.97,360,368,29162
R129163,30.084,24.0,640,360,29163
R129164,55.556,29.97,480,360,29164
R129165,7.341,29.97,640,360,29165
R129166,8.843,23.976,640,360,29166
R129167,60.027,29.97,640,360,29167
R129168,30.96,25.0,480,360,29168
R129169,60.027,29.97,480,360,29169
R129170,6.874,29.97,640,360,29170
R129171,31.032,29.97,640,360,29171
R129172,7.208,29.97,640,360,29172
R129173,32.099,29.97,480,360,29173
R129174,55.348,23.976,640,360,29174
R129175,60.027,29.97,640,360,29175
R129176,60.027,29.97,480,360,29176
R129177,9.11,29.97,480,360,29177
R129178,60.0,25.0,480,360,29178
R129179,20.021,29.97,480,360,29179
R129180,57.433,23.976,480,360,29180
R129181,16.817,29.97,640,360,29181
R129182,14.515,29.97,480,360,29182
R129183,15.95,29.97,640,360,29183
R129184,60.0,25.0,640,360,29184
R129185,28.329,29.97,480,360,29185
R129186,60.027,29.97,544,360,29186
R129187,60.027,29.97,640,360,29187
R129188,13.848,29.97,320,568,29188
R129189,32.033,29.97,640,360,29189
R129190,39.674,29.97,544,360,29190
R129191,33.0,24.0,640,360,29191
R129192,13.347,29.97,360,368,29192
R129193,35.202,29.97,480,360,29193
R129194,20.688,29.97,640,360,29194
R129195,12.013,29.97,480,360,29195
R129196,60.0,25.0,480,360,29196
R129197,9.377,29.97,480,360,29197
R129198,22.875,24.0,360,640,29198
R129199,60.0,24.0,640,360,29199
R129200,41.042,29.97,480,360,29200
R129201,25.026,29.97,480,360,29201
R129202,36.72,25.0,480,360,29202
R129203,6.834,24.0,544,360,29203
R129204,60.027,29.97,640,360,29204
R129205,23.024,29.97,480,360,29205
R129206,24.125,29.97,640,360,29206
R129207,22.556,29.97,640,360,29207
R129208,23.96,25.0,640,360,29208
R129209,31.866,29.97,480,360,29209
R129210,10.611,29.97,480,360,29210
R129211,12.747,29.97,640,360,29211
R129212,26.494,29.97,360,480,29212
R129213,60.0,25.0,640,360,29213
R129214,41.834,24.0,640,360,29214
R129215,33.401,29.97,640,360,29215
R129216,60.027,29.97,640,360,29216
R129217,28.195,29.97,360,480,29217
R129218,25.026,29.97,480,360,29218
R129219,27.395,29.97,360,480,29219
R129220,60.027,29.97,640,360,29220
R129221,6.24,29.97,480,360,29221
R129222,10.411,29.97,480,360,29222
R129223,60.027,29.97,640,360,29223
R129224,60.019,23.976,480,360,29224
R129225,60.0,25.0,640,360,29225
R129226,10.177,29.97,480,360,29226
R129227,53.32,29.97,480,360,29227
R129228,60.0,25.0,640,360,29228
R129229,44.917,24.0,640,360,29229
R129230,6.007,29.97,640,360,29230
R129231,15.375,24.0,640,360,29231
R129232,21.989,29.97,480,360,29232
R129233,9.176,29.97,360,640,29233
R129234,25.026,29.97,640,360,29234
R129235,31.115,23.976,480,360,29235
R129236,45.834,24.0,640,360,29236
R129237,60.027,29.97,640,360,29237
R129238,60.019,23.976,640,360,29238
R129239,25.0,24.0,640,360,29239
R129240,57.792,29.97,480,360,29240
R129241,31.76,25.0,640,360,29241
R129242,55.122,29.97,480,360,29242
R129243,48.783,29.97,480,360,29243
R129244,30.731,29.97,480,360,29244
R129245,22.023,29.97,640,360,29245
R129246,14.048,29.97,640,360,29246
R129247,14.015,23.976,480,360,29247
R129248,49.216,23.976,640,360,29248
R129249,17.818,29.97,640,360,29249
R129250,33.367,29.97,640,360,29250
R129251,27.57,23.976,640,360,29251
R129252,26.394,29.97,384,360,29252
R129253,24.158,29.97,480,360,29253
R129254,22.089,29.97,640,360,29254
R129255,12.513,29.97,640,360,29255
R129256,60.027,29.97,640,360,29256
R129257,32.767,29.97,640,360,29257
R129258,47.882,23.976,640,360,29258
R129259,25.126,29.97,480,360,29259
R129260,12.096,23.976,360,368,29260
R129261,29.797,29.97,480,360,29261
R129262,39.206,29.97,480,360,29262
R129263,55.25,24.0,640,360,29263
R129264,11.709,24.0,544,360,29264
R129265,58.993,29.97,640,360,29265
R129266,21.0,24.0,640,360,29266
R129267,13.681,29.97,480,360,29267
R129268,21.522,29.97,640,360,29268
R129269,14.015,29.97,480,360,29269
R129270,50.092,23.976,640,360,29270
R129271,27.895,29.97,480,360,29271
R129272,5.4,25.0,480,360,29272
R129273,30.531,29.97,480,360,29273
R129274,8.042,29.97,480,360,29274
R129275,10.911,29.97,480,360,29275
R129276,35.736,29.97,568,320,29276
R129277,40.174,29.97,640,360,29277
R129278,33.901,29.97,480,360,29278
R129279,60.019,23.976,480,360,29279
R129280,60.027,29.97,544,360,29280
R129281,60.027,29.97,480,360,29281
R129282,34.28,25.0,640,360,29282
R129283,7.5,24.0,360,640,29283
R129284,12.813,29.97,640,360,29284
R129285,16.283,29.97,480,360,29285
R129286,9.076,29.97,480,360,29286
R129287,28.0,24.0,640,360,29287
R129288,31.699,29.97,640,360,29288
R129289,13.08,29.97,480,360,29289
R129290,11.112,29.97,640,360,29290
R129291,18.2,25.0,640,360,29291
R129292,30.898,29.97,360,640,29292
R129293,29.989,23.976,480,360,29293
R129294,19.053,29.97,480,360,29294
R129295,60.0,24.0,640,360,29295
R129296,54.822,29.97,640,360,29296
R129297,41.509,29.97,480,360,29297
R129298,60.027,29.97,640,360,29298
R129299,24.091,29.97,640,360,29299
R129300,15.016,29.97,480,360,29300
R129301,38.005,29.97,480,360,29301
R129302,23.424,29.97,480,360,29302
R129303,6.474,29.97,360,368,29303
R129304,31.407,23.976,480,360,29304
R129305,11.412,29.97,480,360,29305
R129306,44.459,24.0,640,360,29306
R129307,27.611,23.976,640,360,29307
R129308,32.233,29.97,480,360,29308
R129309,52.019,29.97,640,360,29309
R129310,15.783,29.97,480,360,29310
R129311,34.618,23.976,480,360,29311
R129312,60.027,29.97,640,360,29312
R129313,60.027,29.97,640,360,29313
R129314,42.81,29.97,480,360,29314
R129315,12.8,25.0,640,360,29315
R129316,17.585,29.97,640,360,29316
R129317,10.544,29.97,360,480,29317
R129318,32.666,29.97,608,360,29318
R129319,11.76,25.0,640,360,29319
R129320,27.795,29.97,480,360,29320
R129321,60.027,29.97,640,360,29321
R129322,60.027,29.97,640,360,29322
R129323,45.246,29.97,480,360,29323
R129324,60.027,29.97,640,360,29324
R129325,60.027,29.97,480,360,29325
R129326,53.688,29.97,480,360,29326
R129327,10.444,29.97,640,360,29327
R129328,53.054,23.976,360,480,29328
R129329,28.0,24.0,640,360,29329
R129330,35.736,29.97,480,360,29330
R129331,35.536,29.97,272,480,29331
R129332,53.421,29.97,480,360,29332
R129333,37.571,29.97,640,360,29333
R129334,13.014,29.97,480,360,29334
R129335,60.027,29.97,480,360,29335
R129336,60.027,29.97,640,360,29336
R129337,60.027,29.97,480,360,29337
R129338,35.036,29.97,640,360,29338
R129339,49.083,29.97,640,360,29339
R129340,16.017,29.97,480,360,29340
R129341,19.24,25.0,640,360,29341
R129342,60.027,29.97,360,480,29342
R129343,24.5,24.0,640,360,29343
R129344,9.51,29.97,640,360,29344
R129345,27.461,29.97,480,360,29345
R129346,17.618,29.97,360,640,29346
R129347,31.999,29.97,640,360,29347
R129348,19.687,29.97,640,360,29348
R129349,7.575,29.97,640,360,29349
R129350,13.014,29.97,480,360,29350
R129351,9.877,29.97,480,360,29351
R129352,24.925,29.97,480,360,29352
R129353,33.12,25.0,480,360,29353
R129354,19.887,29.97,480,360,29354
R129355,7.675,29.97,480,360,29355
R129356,60.019,23.976,480,360,29356
R129357,11.812,29.97,640,360,29357
R129358,54.088,29.97,568,320,29358
R129359,37.038,29.97,640,360,29359
R129360,17.5,24.0,640,360,29360
R129361,27.895,29.97,480,360,29361
R129362,29.53,29.97,544,360,29362
R129363,60.027,29.97,480,360,29363
R129364,22.356,29.97,480,360,29364
R129365,60.027,29.97,640,360,29365
R129366,33.2,29.97,480,360,29366
R129367,6.007,29.97,640,360,29367
R129368,15.783,29.97,480,360,29368
R129369,60.027,29.97,608,360,29369
R129370,17.051,29.97,480,360,29370
R129371,60.027,29.97,480,360,29371
R129372,6.54,29.97,360,368,29372
R129373,18.285,29.97,640,360,29373
R129374,19.954,29.97,544,360,29374
R129375,16.56,25.0,480,360,29375
R129376,8.009,23.976,640,360,29376
R129377,10.56,25.0,640,360,29377
R129378,60.027,29.97,480,360,29378
R129379,22.923,29.97,480,360,29379
R129380,10.292,24.0,640,360,29380
R129381,60.019,23.976,640,360,29381
R129382,15.416,29.97,640,360,29382
R129383,45.346,29.97,360,640,29383
R129384,19.153,29.97,360,480,29384
R129385,25.893,29.97,480,360,29385
R129386,25.059,29.97,480,360,29386
R129387,27.661,29.97,480,360,29387
R129388,26.56,29.97,480,360,29388
R129389,8.042,29.97,640,360,29389
R129390,60.027,29.97,544,360,29390
R129391,27.795,29.97,480,360,29391
R129392,15.216,29.97,640,360,29392
R129393,14.015,29.97,480,360,29393
R129394,15.683,29.97,640,360,29394
R129395,22.857,29.97,480,360,29395
R129396,24.458,29.97,480,360,29396
R129397,31.959,24.0,640,360,29397
R129398,7.967,23.976,640,360,29398
R129399,51.76,25.0,544,360,29399
R129400,37.209,24.0,640,360,29400
R129401,60.019,23.976,640,360,29401
R129402,16.751,29.97,480,360,29402
R129403,11.16,25.0,480,360,29403
R129404,12.847,29.97,480,360,29404
R129405,26.527,29.97,640,360,29405
R129406,38.272,29.97,480,360,29406
R129407,18.786,29.97,640,360,29407
R129408,27.0,24.0,360,640,29408
R129409,13.647,29.97,640,360,29409
R129410,12.213,29.97,544,360,29410
R129411,10.044,29.97,640,360,29411
R129412,35.336,29.97,360,480,29412
R129413,60.027,29.97,640,360,29413
R129414,12.213,29.97,568,320,29414
R129415,57.258,29.97,640,360,29415
R129416,5.573,29.97,480,360,29416
R129417,60.027,29.97,480,360,29417
R129418,18.185,29.97,360,640,29418
R129419,17.852,29.97,360,640,29419
R129420,20.254,29.97,480,360,29420
R129421,29.53,23.976,480,360,29421
R129422,38.606,29.97,480,360,29422
R129423,27.236,23.976,480,360,29423
R129424,34.769,29.97,480,360,29424
R129425,30.464,29.97,568,320,29425
R129426,13.814,29.97,640,360,29426
R129427,30.498,29.97,640,360,29427
R129428,8.609,29.97,480,360,29428
R129429,12.263,23.976,640,360,29429
R129430,11.512,29.97,640,360,29430
R129431,60.0,25.0,640,360,29431
R129432,5.96,25.0,448,360,29432
R129433,35.636,29.97,640,360,29433
R129434,16.25,29.97,480,352,29434
R129435,55.0,24.0,640,360,29435
R129436,30.364,29.97,640,360,29436
R129437,40.374,29.97,480,360,29437
R129438,5.139,29.97,360,480,29438
R129439,16.984,29.97,480,360,29439
R129440,9.377,29.97,640,360,29440
R129441,19.887,29.97,544,360,29441
R129442,11.512,29.97,480,360,29442
R129443,19.186,29.97,640,360,29443
R129444,57.324,29.97,480,360,29444
R129445,60.0,25.0,480,360,29445
R129446,60.027,29.97,480,360,29446
R129447,60.027,29.97,360,480,29447
R129448,11.212,29.97,640,360,29448
R129449,46.747,29.97,640,360,29449
R129450,22.69,23.976,480,360,29450
R129451,30.531,29.97,640,360,29451
R129452,5.631,23.976,640,360,29452
R129453,16.784,29.97,640,360,29453
R129454,19.487,29.97,480,360,29454
R129455,5.973,29.97,480,360,29455
R129456,28.459,24.0,640,360,29456
R129457,18.886,29.97,640,360,29457
R129458,31.232,29.97,480,360,29458
R129459,49.25,29.97,568,320,29459
R129460,13.914,29.97,640,360,29460
R129461,29.23,29.97,640,360,29461
R129462,24.925,29.97,360,480,29462
R129463,16.917,29.97,640,360,29463
R129464,24.275,23.976,480,360,29464
R129465,16.017,29.97,480,360,29465
R129466,5.873,29.97,480,360,29466
R129467,31.332,29.97,640,360,29467
R129468,45.246,29.97,640,360,29468
R129469,17.459,24.0,640,360,29469
R129470,60.019,23.976,640,360,29470
R129471,9.377,29.97,640,360,29471
R129472,7.008,29.97,480,360,29472
R129473,44.42,23.976,480,360,29473
R129474,36.037,29.97,480,360,29474
R129475,5.773,29.97,480,360,29475
R129476,22.923,29.97,480,360,29476
R129477,7.208,29.97,480,360,29477
R129478,24.825,29.97,480,360,29478
R129479,25.626,29.97,480,360,29479
R129480,60.019,23.976,480,360,29480
R129481,6.774,29.97,480,360,29481
R129482,59.76,29.97,640,360,29482
R129483,30.709,24.0,640,360,29483
R129484,19.667,24.0,640,360,29484
R129485,31.098,29.97,640,360,29485
R129486,17.952,29.97,480,360,29486
R129487,12.78,29.97,640,360,29487
R129488,8.609,29.97,640,360,29488
R129489,18.72,25.0,640,360,29489
R129490,14.875,24.0,640,360,29490
R129491,13.931,23.976,640,360,29491
R129492,56.357,29.97,480,360,29492
R129493,45.0,25.0,640,360,29493
R129494,49.984,29.97,480,360,29494
R129495,36.037,23.976,640,360,29495
R129496,29.33,29.97,480,360,29496
R129497,14.515,29.97,640,360,29497
R129498,60.027,29.97,640,360,29498
R129499,60.027,29.97,480,360,29499
R129500,24.96,25.0,640,360,29500
R129501,15.583,29.97,544,360,29501
R129502,20.813,23.976,480,360,29502
R129503,39.073,29.97,640,360,29503
R129504,38.581,23.976,480,320,29504
R129505,23.607,23.976,640,360,29505
R129506,60.027,29.97,480,360,29506
R129507,49.0,24.0,640,360,29507
R129508,5.006,29.97,480,360,29508
R129509,32.533,29.97,640,360,29509
R129510,55.322,29.97,640,360,29510
R129511,15.783,29.97,480,360,29511
R129512,6.007,29.97,480,360,29512
R129513,36.07,29.97,568,320,29513
R129514,10.144,29.97,480,360,29514
R129515,34.335,29.97,480,360,29515
R129516,31.732,29.97,480,360,29516
R129517,18.152,29.97,640,360,29517
R129518,42.51,29.97,500,332,29518
R129519,6.707,29.97,320,568,29519
R129520,60.0,24.0,640,360,29520
R129521,28.0,24.0,544,360,29521
R129522,29.03,29.97,480,360,29522
R129523,60.027,29.97,640,360,29523
R129524,8.009,29.97,640,360,29524
R129525,60.027,29.97,640,360,29525
R129526,43.911,29.97,480,360,29526
R129527,9.41,29.97,640,360,29527
R129528,11.212,29.97,480,360,29528
R129529,51.185,29.97,544,360,29529
R129530,60.027,29.97,640,360,29530
R129531,35.16,25.0,640,360,29531
R129532,30.564,29.97,480,360,29532
R129533,34.335,29.97,640,360,29533
R129534,49.583,29.97,480,360,29534
R129535,8.175,23.976,480,360,29535
R129536,45.046,29.97,640,360,29536
R129537,7.508,29.97,640,360,29537
R129538,25.893,29.97,480,360,29538
R129539,59.56,29.97,480,360,29539
R129540,27.061,29.97,480,360,29540
R129541,15.016,29.97,640,360,29541
R129542,31.0,24.0,640,360,29542
R129543,12.546,29.97,640,360,29543
R129544,30.6,25.0,480,360,29544
R129545,25.526,29.97,480,360,29545
R129546,38.272,29.97,640,360,29546
R129547,29.23,29.97,480,360,29547
R129548,7.808,29.97,480,360,29548
R129549,25.059,29.97,480,360,29549
R129550,50.259,23.976,480,360,29550
R129551,20.388,29.97,480,360,29551
R129552,60.027,29.97,640,360,29552
R129553,60.0,25.0,480,360,29553
R129554,18.04,25.0,640,360,29554
R129555,25.059,29.97,480,360,29555
R129556,23.024,29.97,480,360,29556
R129557,28.195,29.97,480,360,29557
R129558,26.16,29.97,544,360,29558
R129559,60.027,29.97,480,360,29559
R129560,6.507,29.97,640,360,29560
R129561,59.827,29.97,640,360,29561
R129562,60.027,29.97,640,360,29562
R129563,60.0,24.0,544,360,29563
R129564,6.307,29.97,640,360,29564
R129565,16.017,29.97,480,360,29565
R129566,6.607,29.97,360,368,29566
R129567,13.92,25.0,640,360,29567
R129568,10.011,29.97,640,360,29568
R129569,46.447,29.97,480,360,29569
R129570,18.709,24.0,360,640,29570
R129571,60.027,29.97,640,360,29571
R129572,19.02,29.97,480,360,29572
R129573,29.93,29.97,500,332,29573
R129574,11.512,29.97,480,360,29574
R129575,12.513,29.97,360,640,29575
R129576,16.384,29.97,480,360,29576
R129577,14.0,24.0,544,360,29577
R129578,60.027,29.97,640,360,29578
R129579,56.14,23.976,640,360,29579
R129580,6.173,29.97,360,368,29580
R129581,36.17,29.97,640,360,29581
R129582,7.141,29.97,480,360,29582
R129583,33.64,25.0,640,360,29583
R129584,60.027,29.97,640,360,29584
R129585,33.034,23.976,640,360,29585
R129586,35.136,29.97,480,360,29586
R129587,55.423,29.97,608,360,29587
R129588,28.329,29.97,480,360,29588
R129589,32.033,29.97,480,360,29589
R129590,18.352,29.97,640,360,29590
R129591,8.109,29.97,640,360,29591
R129592,37.605,29.97,480,360,29592
R129593,36.871,29.97,480,360,29593
R129594,19.487,29.97,480,360,29594
R129595,11.88,25.0,480,360,29595
R129596,55.156,29.97,640,360,29596
R129597,16.283,29.97,640,360,29597
R129598,35.77,29.97,640,360,29598
R129599,60.019,23.976,640,360,29599
R129600,37.405,29.97,640,360,29600
R129601,15.983,29.97,480,360,29601
R129602,60.027,29.97,480,360,29602
R129603,29.563,29.97,480,360,29603
R129604,5.006,29.97,640,360,29604
R129605,49.75,29.97,544,360,29605
R129606,33.401,29.97,480,360,29606
R129607,60.027,29.97,640,360,29607
R129608,8.009,23.976,480,360,29608
R129609,18.786,29.97,640,360,29609
R129610,15.95,29.97,480,360,29610
R129611,31.0,25.0,640,360,29611
R129612,14.715,29.97,480,360,29612
R129613,51.26,23.976,640,360,29613
R129614,60.027,29.97,480,360,29614
R129615,23.124,29.97,640,360,29615
R129616,60.027,29.97,480,360,29616
R129617,60.027,29.97,640,360,29617
R129618,60.0,24.0,640,360,29618
R129619,26.994,29.97,480,360,29619
R129620,29.93,29.97,480,360,29620
R129621,54.455,29.97,480,360,29621
R129622,58.392,29.97,640,360,29622
R129623,60.0,25.0,640,360,29623
R129624,20.521,29.97,640,360,29624
R129625,19.52,29.97,640,360,29625
R129626,60.027,29.97,640,360,29626
R129627,58.025,29.97,640,360,29627
R129628,60.0,24.0,640,360,29628
R129629,55.8,25.0,544,360,29629
R129630,60.027,29.97,480,360,29630
R129631,10.811,29.97,480,360,29631
R129632,37.64,25.0,640,360,29632
R129633,38.072,29.97,640,360,29633
R129634,57.625,29.97,640,360,29634
R129635,17.818,29.97,568,320,29635
R129636,60.027,29.97,640,360,29636
R129637,24.558,29.97,640,360,29637
R129638,20.154,29.97,640,360,29638
R129639,44.645,29.97,640,360,29639
R129640,35.536,29.97,480,360,29640
R129641,46.681,29.97,640,360,29641
R129642,17.551,29.97,544,360,29642
R129643,60.027,29.97,480,360,29643
R129644,12.98,29.97,480,360,29644
R129645,24.15,23.976,640,360,29645
R129646,44.512,29.97,480,360,29646
R129647,60.027,29.97,640,360,29647
R129648,31.365,29.97,640,360,29648
R129649,22.94,23.976,640,360,29649
R129650,8.009,29.97,640,360,29650
R129651,55.52,25.0,640,360,29651
R129652,40.041,29.97,360,480,29652
R129653,29.0,24.0,640,360,29653
R129654,14.682,29.97,480,360,29654
R129655,13.414,29.97,544,360,29655
R129656,57.625,29.97,480,360,29656
R129657,31.365,29.97,480,360,29657
R129658,42.043,29.97,480,360,29658
R129659,17.585,29.97,544,360,29659
R129660,60.027,29.97,480,360,29660
R129661,60.027,29.97,640,352,29661
R129662,15.016,23.976,640,360,29662
R129663,35.636,29.97,480,360,29663
R129664,14.949,29.97,544,360,29664
R129665,9.218,23.976,450,338,29665
R129666,60.0,25.0,640,360,29666
R129667,16.55,29.97,544,360,29667
R129668,60.027,29.97,480,360,29668
R129669,10.052,23.976,640,360,29669
R129670,11.012,29.97,360,640,29670
R129671,18.919,29.97,480,360,29671
R129672,55.456,29.97,360,480,29672
R129673,13.547,29.97,480,360,29673
R129674,12.446,29.97,480,360,29674
R129675,7.441,29.97,480,360,29675
R129676,52.92,25.0,480,360,29676
R129677,16.083,29.97,480,360,29677
R129678,20.221,29.97,480,360,29678
R129679,20.688,29.97,480,360,29679
R129680,44.612,29.97,480,360,29680
R129681,25.026,29.97,640,360,29681
R129682,11.779,29.97,544,360,29682
R129683,31.899,29.97,480,360,29683
R129684,6.841,29.97,480,360,29684
R129685,34.035,29.97,480,360,29685
R129686,60.027,29.97,640,360,29686
R129687,44.003,23.976,640,360,29687
R129688,60.0,25.0,640,360,29688
R129689,30.24,25.0,480,360,29689
R129690,5.506,29.97,480,360,29690
R129691,60.0,25.0,480,360,29691
R129692,30.965,29.97,640,360,29692
R129693,60.027,29.97,640,360,29693
R129694,18.686,29.97,480,360,29694
R129695,60.027,29.97,640,360,29695
R129696,17.952,29.97,480,360,29696
R129697,36.537,23.976,640,360,29697
R129698,60.027,29.97,640,360,29698
R129699,6.007,29.97,480,360,29699
R129700,60.027,29.97,480,360,29700
R129701,34.035,29.97,480,360,29701
R129702,27.0,25.0,480,360,29702
R129703,60.0,25.0,640,360,29703
R129704,60.027,29.97,640,360,29704
R129705,23.057,29.97,640,360,29705
R129706,60.027,29.97,480,360,29706
R129707,13.881,29.97,480,360,29707
R129708,32.5,29.97,480,360,29708
R129709,18.819,29.97,480,360,29709
R129710,33.5,24.0,640,360,29710
R129711,60.027,29.97,544,360,29711
R129712,26.46,29.97,480,360,29712
R129713,47.715,29.97,640,360,29713
R129714,60.027,29.97,480,360,29714
R129715,17.618,29.97,480,360,29715
R129716,31.065,29.97,640,360,29716
R129717,60.027,29.97,640,360,29717
R129718,60.027,29.97,640,360,29718
R129719,60.027,29.97,480,360,29719
R129720,20.755,29.97,640,360,29720
R129721,28.329,29.97,480,360,29721
R129722,4.972,29.97,480,360,29722
R129723,6.24,29.97,360,640,29723
R129724,29.03,29.97,480,360,29724
R129725,23.758,29.97,480,360,29725
R129726,15.383,29.97,480,360,29726
R129727,32.066,29.97,480,360,29727
R129728,16.484,29.97,480,360,29728
R129729,27.161,29.97,640,360,29729
R129730,60.027,29.97,480,360,29730
R129731,24.84,25.0,480,360,29731
R129732,19.954,29.97,480,360,29732
R129733,60.027,29.97,480,360,29733
R129734,16.784,29.97,640,360,29734
R129735,10.32,25.0,640,360,29735
R129736,15.916,29.97,640,360,29736
R129737,27.628,29.97,480,360,29737
R129738,60.027,29.97,640,360,29738
R129739,54.088,29.97,640,360,29739
R129740,22.656,29.97,640,360,29740
R129741,60.0,25.0,640,360,29741
R129742,56.991,29.97,640,360,29742
R129743,8.943,29.97,640,360,29743
R129744,60.027,29.97,480,360,29744
R129745,60.027,29.97,480,360,29745
R129746,17.051,29.97,480,360,29746
R129747,60.027,29.97,640,360,29747
R129748,14.982,29.97,360,480,29748
R129749,13.481,29.97,640,360,29749
R129750,21.022,29.97,480,360,29750
R129751,16.584,29.97,480,360,29751
R129752,30.6,25.0,480,360,29752
R129753,60.0,25.0,480,360,29753
R129754,31.824,23.976,360,640,29754
R129755,9.218,23.976,480,360,29755
R129756,60.027,29.97,480,360,29756
R129757,60.027,29.97,480,360,29757
R129758,16.917,29.97,480,360,29758
R129759,11.879,29.97,640,360,29759
R129760,60.027,29.97,640,360,29760
R129761,21.022,29.97,480,360,29761
R129762,60.027,29.97,480,360,29762
R129763,60.027,29.97,500,332,29763
R129764,21.222,29.97,480,360,29764
R129765,14.0,24.0,640,360,29765
R129766,45.079,29.97,360,640,29766
R129767,18.519,29.97,640,360,29767
R129768,17.985,29.97,480,360,29768
R129769,19.52,29.97,480,360,29769
R129770,6.741,29.97,360,480,29770
R129771,60.027,29.97,544,360,29771
R129772,16.0,24.0,640,360,29772
R129773,14.915,29.97,640,360,29773
R129774,7.975,29.97,640,360,29774
R129775,24.692,23.976,480,360,29775
R129776,18.019,29.97,640,360,29776
R129777,6.14,29.97,360,368,29777
R129778,40.541,29.97,480,360,29778
R129779,5.506,29.97,480,360,29779
R129780,31.732,29.97,640,360,29780
R129781,23.691,29.97,640,360,29781
R129782,18.667,24.0,640,360,29782
R129783,60.0,25.0,640,360,29783
R129784,31.766,29.97,480,360,29784
R129785,26.193,29.97,360,640,29785
R129786,10.544,29.97,480,360,29786
R129787,6.12,25.0,480,360,29787
R129788,60.027,29.97,640,360,29788
R129789,30.931,29.97,480,360,29789
R129790,39.04,29.97,480,360,29790
R129791,33.034,29.97,480,360,29791
R129792,33.0,29.97,480,360,29792
R129793,36.08,25.0,480,360,29793
R129794,60.027,29.97,480,360,29794
R129795,21.055,29.97,480,360,29795
R129796,14.015,29.97,640,360,29796
R129797,22.556,29.97,640,360,29797
R129798,42.376,29.97,480,360,29798
R129799,17.785,29.97,480,360,29799
R129800,11.512,29.97,544,360,29800
R129801,14.849,29.97,640,360,29801
R129802,24.658,29.97,480,360,29802
R129803,60.027,29.97,480,360,29803
R129804,60.027,29.97,480,360,29804
R129805,15.516,29.97,480,360,29805
R129806,21.422,29.97,480,360,29806
R129807,53.521,29.97,640,360,29807
R129808,21.155,29.97,480,360,29808
R129809,13.014,29.97,640,360,29809
R129810,37.171,29.97,480,360,29810
R129811,12.413,29.97,480,360,29811
R129812,10.011,29.97,480,360,29812
R129813,28.029,29.97,640,360,29813
R129814,12.013,29.97,640,360,29814
R129815,17.718,29.97,480,360,29815
R129816,25.326,29.97,640,360,29816
R129817,7.808,29.97,640,360,29817
R129818,13.64,25.0,480,360,29818
R129819,30.097,29.97,480,360,29819
R129820,9.51,29.97,480,360,29820
R129821,31.115,23.976,640,360,29821
R129822,38.0,24.0,640,360,29822
R129823,24.76,25.0,640,360,29823
R129824,36.871,29.97,568,320,29824
R129825,60.027,29.97,480,360,29825
R129826,44.011,29.97,480,360,29826
R129827,16.083,29.97,640,360,29827
R129828,12.413,29.97,480,360,29828
R129829,14.515,29.97,640,360,29829
R129830,60.019,23.976,640,360,29830
R129831,60.027,29.97,544,360,29831
R129832,16.784,29.97,480,360,29832
R129833,46.447,29.97,480,360,29833
R129834,51.052,29.97,640,360,29834
R129835,24.84,25.0,480,360,29835
R129836,60.027,29.97,480,360,29836
R129837,60.0,24.0,640,360,29837
R129838,16.55,29.97,640,360,29838
R129839,19.587,29.97,480,360,29839
R129840,12.346,29.97,480,360,29840
R129841,31.599,29.97,360,480,29841
R129842,21.75,24.0,544,360,29842
R129843,55.556,29.97,640,360,29843
R129844,26.293,29.97,480,360,29844
R129845,53.654,29.97,640,360,29845
R129846,46.547,29.97,640,360,29846
R129847,13.32,25.0,480,360,29847
R129848,37.304,29.97,640,360,29848
R129849,51.452,29.97,480,360,29849
R129850,9.71,29.97,640,360,29850
R129851,40.041,29.97,480,360,29851
R129852,60.027,29.97,640,360,29852
R129853,60.027,29.97,480,360,29853
R129854,60.027,29.97,640,360,29854
R129855,30.5,24.0,640,360,29855
R129856,39.04,29.97,480,360,29856
R129857,8.242,29.97,480,360,29857
R129858,89.99,29.97,480,360,29858
R129859,229.263,29.97,640,360,29859
R129860,58.559,29.97,640,360,29860
R129861,11.979,29.97,640,360,29861
R129862,16.45,29.97,480,360,29862
R129863,60.027,29.97,480,360,29863
R129864,22.223,29.97,640,360,29864
R129865,43.778,29.97,480,360,29865
R129866,31.24,23.976,640,360,29866
R129867,24.792,29.97,480,360,29867
R129868,31.766,29.97,480,360,29868
R129869,30.031,29.97,480,360,29869
R129870,37.138,29.97,480,360,29870
R129871,60.0,24.0,640,360,29871
R129872,60.0,25.0,480,360,29872
R129873,52.153,29.97,480,360,29873
R129874,9.51,23.976,640,360,29874
R129875,60.027,29.97,640,360,29875
R129876,60.027,29.97,640,360,29876
R129877,18.853,23.976,480,360,29877
R129878,30.04,25.0,640,360,29878
R129879,9.343,29.97,640,360,29879
R129880,32.833,29.97,480,360,29880
R129881,44.011,29.97,640,360,29881
R129882,22.189,23.976,640,360,29882
R129883,13.18,29.97,640,360,29883
