query_id,ref_id,query_start,query_end,ref_start,ref_end
Q104397,R132125,5.2890286,27.083996,18.013378,34.1675
Q104398,R116985,0.83966714,6.9564695,10.01724,16.134043
Q104398,R120909,20.223133,35.75426,10.337585,25.868711
Q104398,R131196,9.814394,16.387634,0.0,6.57324
Q104401,R113770,2.7191563,13.133698,1.6478786,12.06242
Q104402,R110674,13.164666,26.995195,10.725163,24.555693
Q104402,R118214,34.18337,47.10332,2.8514473,15.771399
Q104418,R104901,25.43907,51.841526,10.007818,35.6275
Q104420,R135447,15.502347,29.218142,29.815065,49.883717
Q104421,R102842,2.8268924,13.232495,32.888412,43.294018
Q104421,R130491,34.052616,48.194,42.412132,56.553516
Q104422,R127207,16.037529,22.80211,5.590984,11.081462
Q104422,R132901,25.3839,47.290928,4.130264,21.911121
Q104422,R132926,0.48609352,13.542433,13.191215,23.788404
Q104423,R132847,13.42037,23.925316,4.5319486,11.236344
Q104424,R136721,11.073081,16.786997,16.19122,23.888922
Q104424,R136721,23.98549,30.07055,37.264145,45.461845
Q104424,R136721,4.245732,10.330792,5.1547575,13.35246
Q104424,R136721,17.529285,23.243202,26.727682,34.425385
Q104425,R101790,15.88429,21.182274,9.021291,14.748582
Q104426,R100556,51.420776,61.470142,0.9623456,9.191609
Q104427,R133229,4.4026337,10.477524,2.1499128,8.224803
Q104442,R115511,13.240171,28.60135,1.8363711,17.19755
Q104443,R136805,3.742153,12.17196,1.7772833,13.092624
Q104445,R113524,1.567769,11.952767,5.4560223,13.114234
Q104450,R100310,0.55962855,13.022978,7.45267,16.526796
Q104450,R126579,49.861694,60.718964,4.9375005,12.842298
Q104450,R127145,16.70463,42.470844,25.96331,44.722786
Q104461,R132246,41.205635,49.458187,1.7908274,10.043377
Q104468,R137704,23.026207,32.065937,18.640364,29.291653
Q104469,R105247,36.555893,54.949776,17.488457,35.88234
Q104469,R123585,0.10707149,13.170705,1.145318,14.208952
Q104469,R126737,16.00532,34.41419,31.196243,49.60511
Q104472,R106396,25.432762,43.660374,6.189283,24.416897
Q104472,R115329,1.71836,13.393969,3.7622619,15.43787
Q104472,R124475,16.238016,23.160465,4.6342006,11.556649
Q104473,R139377,33.48132,43.938858,18.278574,33.639275
Q104473,R139377,44.619656,55.077194,36.666237,52.02694
Q104480,R108721,31.05078,83.43714,7.631994,60.018353
Q104481,R135656,1.3222532,11.822921,15.359088,24.26
Q104482,R126051,38.84514,46.026726,0.1491656,6.176888
Q104483,R105837,36.669685,55.63164,21.555931,40.517887
Q104483,R113076,18.503506,34.51952,0.0,16.016016
Q104483,R121006,0.046583124,16.488604,2.103164,18.545185
Q104484,R118529,4.9767194,39.28602,25.209051,59.518353
Q104485,R124079,3.3880987,22.037148,4.269509,29.222471
Q104491,R106228,4.569847,20.876366,5.0167694,21.323288
Q104491,R119365,23.540825,31.112373,3.0701928,10.641742
Q104491,R139552,33.60737,51.44349,1.5714201,19.407541
Q104501,R135067,9.9539995,24.116732,12.0688,23.410753
Q104502,R127135,20.618214,29.645033,43.657124,56.290123
Q104507,R116379,15.674208,31.1648,8.015878,23.50647
Q104508,R115782,11.756717,18.997168,30.42401,38.40557
Q104517,R139361,30.412663,38.1965,5.6272492,10.677845
Q104520,R105117,55.239742,85.09175,29.674685,59.52669
Q104521,R125719,13.030519,46.691177,6.5467057,40.207363
Q104522,R100699,10.49736,33.280167,2.9506721,21.423302
Q104522,R106898,36.48521,56.83657,41.59928,58.10046
Q104523,R122472,9.551218,14.70659,10.303625,17.518019
Q104526,R102673,3.991075,17.623053,5.498872,19.130848
Q104526,R111737,25.040382,33.03876,7.367235,15.365615
Q104527,R127053,14.000096,27.276152,41.6419,60.02669
Q104528,R122293,6.7054443,17.338802,22.039782,32.67314
Q104529,R128695,16.676373,24.804829,1.8302922,9.958748
Q104532,R119669,3.4982817,10.424036,14.198426,21.12418
Q104537,R116502,10.256394,46.613842,8.805107,45.162556
Q104538,R117114,9.221533,24.918661,12.927444,28.624573
Q104541,R109407,23.816355,35.236576,24.595673,36.015896
Q104541,R109407,11.896133,23.816355,8.353211,20.273434
Q104541,R109407,35.236576,47.1568,40.33813,52.258354
Q104546,R123308,9.616858,57.279865,12.363684,60.02669
Q104547,R137531,22.370903,35.37714,9.68312,22.689356
Q104548,R106079,14.270238,38.84049,2.757518,22.96476
Q104549,R134632,3.2921205,8.163357,1.3617635,6.2329993
Q104562,R131996,0.41287413,6.095764,12.480933,18.163824
Q104562,R136857,31.432438,43.244076,3.7673879,15.579026
Q104562,R138143,19.393871,28.19798,45.727345,54.531456
Q104563,R112356,10.888971,31.384949,11.457946,31.953924
Q104570,R116555,10.874991,18.369026,0.32200173,7.0
Q104572,R104285,27.138557,46.45334,7.9915686,27.306349
Q104572,R122491,0.27580845,6.600357,11.942075,18.266623
Q104572,R130043,10.981204,24.502073,1.2348204,14.75569
Q104578,R103022,38.040802,44.581432,3.864681,10.405312
Q104593,R127038,32.926926,45.112175,20.712555,32.897808
Q104593,R134107,16.45712,26.497122,0.0,10.04
Q104593,R138391,0.03257634,12.328358,5.5372386,17.83302
Q104595,R124155,28.594334,49.35932,1.170386,25.479834
Q104605,R109859,24.154703,29.61734,5.6156087,11.078245
Q104606,R130682,32.836296,59.538383,36.524376,60.02669
Q104612,R132643,23.563982,35.142227,0.0,11.578245
Q104612,R136857,3.66685,21.517149,20.986828,38.837128
Q104615,R127804,2.7907531,9.561461,0.9553618,10.01001
Q104617,R134338,8.483674,15.447492,9.225996,16.189814
Q104620,R105926,32.572803,41.20941,23.827879,32.46449
Q104620,R111158,23.031733,30.334137,26.870106,34.172512
Q104620,R136693,3.4057481,17.619963,0.0,14.214214
Q104621,R101479,14.011038,20.83274,2.722944,7.8978105
Q104621,R123569,25.000895,35.27426,3.1744576,10.967716
Q104622,R121521,6.209028,18.917826,11.181159,23.889957
Q104623,R104212,32.243683,38.365826,0.8377432,7.9476542
Q104627,R101579,10.226947,23.088394,2.881396,13.333111
Q104627,R104072,37.07237,55.390553,36.944847,51.83092
Q104627,R118506,25.853306,34.114662,5.485785,12.1992855
Q104628,R113645,1.7897136,8.424415,1.176537,7.8112383
Q104633,R117528,0.15475191,7.2835474,5.1295624,12.258357
Q104633,R124204,9.955064,27.53575,13.815496,31.396183
Q104635,R118565,16.079565,23.545143,3.5585227,11.024101
Q104635,R124001,5.620822,13.889614,4.435468,12.704261
Q104635,R138025,26.752903,34.76091,0.0,8.008008
Q104640,R137825,11.0951805,22.542046,9.0533495,19.682749
Q104644,R115227,2.9057431,10.91662,3.0668664,11.077744
Q104652,R119082,42.972427,54.468884,23.998194,38.053467
Q104652,R119082,30.658028,42.154484,4.5352616,18.590532
Q104653,R112970,4.3802147,15.130205,1.6995052,13.960321
Q104653,R112970,16.00698,26.756971,15.579131,27.839947
Q104661,R123150,15.06359,20.833153,33.06374,41.408573
Q104667,R108556,23.292608,30.171822,50.91875,60.02669
Q104668,R136749,4.689772,11.0668,29.157284,35.90257
Q104670,R115250,6.0373507,10.242262,0.18176828,6.18969
Q104671,R107377,3.9950185,12.330909,0.36495602,9.637689
Q104672,R115588,16.68378,23.854305,9.637247,19.51952
Q104673,R110660,35.115715,47.52311,1.0777302,14.085974
Q104673,R113076,6.9776416,16.865885,3.4702954,13.837393
Q104673,R122900,24.460464,31.20212,2.8604066,9.928536
Q104676,R105848,15.222014,23.253654,15.411419,26.533901
Q104676,R124961,0.7867707,13.3607235,9.252528,26.665354
Q104676,R137071,24.804224,35.12102,1.0448724,15.331915
Q104681,R129792,3.2356443,26.463705,18.478296,32.999664
Q104684,R133241,6.3596444,27.632555,2.0743856,16.434792
Q104684,R133241,27.632555,48.905468,20.75806,35.118465
Q104685,R123634,0.9850794,9.196686,2.7142007,10.925807
Q104686,R102474,31.754583,34.545612,48.72922,52.31184
Q104686,R102474,28.574032,30.975536,41.22488,44.3075
Q104686,R102474,15.851826,18.25333,11.207507,14.290126
Q104686,R102474,19.032377,21.433882,18.71185,21.79447
Q104686,R102474,22.212929,24.614433,26.216192,29.298811
Q104686,R102474,12.281751,15.072779,3.203164,6.7857833
Q104686,R102474,25.39348,27.794985,33.720535,36.803154
Q104692,R105156,10.817554,17.14724,2.4105456,8.7402315
Q104693,R138731,35.420765,48.207798,8.112516,20.899548
Q104694,R114497,1.1117238,7.1261673,1.5680679,7.5825114
Q104708,R104689,4.551128,20.588173,21.90353,38.070404
Q104708,R106705,23.337542,30.774937,5.4111223,12.908728
Q104713,R122270,18.00566,54.550583,30.00787,59.52669
Q104715,R137768,26.36171,38.387623,24.277557,36.30347
Q104724,R122874,4.340076,20.859514,4.0940704,20.613508
Q104725,R137990,3.7624757,7.960946,8.516619,13.209685
Q104725,R137990,8.855557,12.606722,15.651223,19.84429
Q104725,R137990,13.501333,17.252497,22.285828,26.478895
Q104725,R137990,32.084435,36.282906,48.824245,53.51731
Q104725,R137990,18.147108,21.898273,28.920433,33.1135
Q104725,R137990,27.43866,31.189825,42.18964,46.38271
Q104725,R137990,22.792885,26.544048,35.55504,39.748104
Q104730,R130512,26.104187,34.323246,4.494156,12.713213
Q104742,R139527,-0.1033128,3.734402,5.0961714,10.477644
Q104753,R122064,16.740475,24.69888,2.919641,10.878045
Q104754,R120936,24.947624,31.445889,3.5224147,11.685038
Q104756,R116570,29.381487,65.55727,6.5693297,34.884556
Q104757,R100129,15.806787,29.445425,0.0,13.638639
Q104757,R125063,38.92892,49.058224,48.54373,58.67304
Q104760,R131449,0.26371688,6.6319513,1.467989,7.8362236
Q104769,R121805,15.63852,31.164225,3.115442,14.821113
Q104786,R132931,1.6868932,15.10243,2.230176,16.587065
Q104787,R105646,9.2399845,25.070627,8.244495,20.369484
Q104787,R138143,31.819674,45.630165,11.590203,22.16792
Q104788,R100946,19.799042,40.14145,8.686619,29.02903
Q104789,R108112,9.554469,38.76668,24.410553,56.750767
Q104797,R109682,8.715536,18.298172,38.506195,48.08883
Q104797,R128162,41.85936,50.393173,0.38855785,8.922371
Q104797,R135841,23.0994,32.257282,26.07559,35.233475
Q104798,R130249,40.257015,47.844303,2.4233449,10.010632
Q104800,R107006,0.31625128,10.766527,35.082382,50.66796
Q104800,R115329,21.945257,26.77661,11.493344,18.69884
Q104800,R130571,12.276923,17.310778,0.0,7.507508
Q104803,R107340,15.723779,24.386797,9.795945,18.018019
Q104810,R114232,21.102562,34.154377,5.367383,21.530085
Q104811,R120796,28.675755,34.645958,0.33610296,6.306306
Q104815,R110164,6.0018873,15.138897,3.560918,9.58
Q104817,R100384,34.56582,51.17205,5.5051045,16.327785
Q104817,R118124,0.9669692,21.856163,9.492038,23.10603
Q104818,R121413,13.859116,23.976599,25.552677,35.670162
Q104824,R109167,23.101404,29.031343,0.81253076,7.1182413
Q104825,R122379,3.1669254,9.159616,1.6116045,7.130157
Q104826,R116115,15.783439,37.16731,6.341784,28.34003
Q104827,R100419,20.205648,40.54634,37.018337,57.35903
Q104828,R108041,24.04566,30.905594,13.769419,20.629353
Q104829,R107367,15.333119,20.596355,0.9426041,6.205841
Q104835,R104675,31.915106,44.062584,20.027426,32.174904
Q104835,R109826,10.089981,19.684172,7.153801,16.747992
Q104836,R123041,1.3754675,7.728766,3.479494,11.277945
Q104837,R109162,3.5372143,12.289872,2.0695314,10.822189
Q104841,R120305,10.466192,18.58025,2.245209,11.394951
Q104845,R110810,4.150049,38.53256,25.144182,59.52669
Q104856,R117051,3.6640918,20.502443,1.8940256,13.657329
Q104857,R105250,8.583218,43.679962,7.701124,37.8726
Q104862,R131562,36.765785,42.780212,18.59144,24.605871
Q104862,R132405,7.417571,18.948584,21.12645,32.657463
Q104863,R115578,50.36155,63.355034,11.991369,26.241354
Q104864,R139677,4.9274235,12.995258,1.3407224,7.907908
Q104873,R104376,19.726332,26.740372,9.451772,16.465813
Q104876,R128717,75.57543,87.845985,3.2536879,11.031856
Q104877,R130711,5.737632,17.085293,44.993904,59.52669
Q104881,R121240,2.0888104,9.267644,1.2934283,7.463177
Q104888,R116323,40.16494,51.36288,32.91569,42.125
Q104889,R108778,18.982456,31.380548,4.4077497,14.548382
Q104899,R134755,19.178972,25.377565,1.993775,8.192368
Q104909,R127883,8.802269,17.033167,3.0804133,11.311311
Q104916,R116147,14.117606,21.105429,1.0201843,8.008008
Q104923,R137738,14.981492,20.557846,13.443166,19.01952
Q104929,R119854,1.9443915,13.175624,8.163264,19.394497
Q104934,R111379,7.1625195,13.557041,0.66187245,8.253451
Q104959,R116511,4.7566895,17.594084,9.143878,22.894352
Q104960,R126191,51.66675,57.723473,0.0770363,6.133759
Q104968,R135247,21.485502,28.095427,3.042038,8.375542
Q104972,R114799,8.878777,28.168505,2.4894335,21.779161
Q104973,R103990,23.889538,30.888556,2.459751,7.814491
Q104977,R104446,48.92099,62.39092,15.475126,28.945055
Q104978,R129075,4.43728,12.302062,38.378036,46.242817
Q104980,R128381,0.7339922,18.47741,13.912092,31.65551
Q104987,R136063,7.6025867,18.043514,13.967852,29.141672
Q104988,R133833,4.6018844,23.677954,40.92393,60.0
Q104989,R105194,8.773267,14.835391,25.071732,31.133854
Q104990,R138073,6.151126,10.203424,0.71547735,6.0425158
Q104994,R135073,31.28095,78.90544,3.9019392,51.526432
Q105005,R125075,2.3626373,16.109255,9.771516,20.187353
Q105006,R100766,3.565415,8.984536,1.8866795,9.30981
Q105017,R106057,30.288792,54.495316,1.0536417,25.260166
Q105018,R139762,7.668136,11.825763,54.796535,60.0
Q105019,R119836,4.161304,34.029373,20.17846,60.0
Q105027,R107539,19.739752,25.90686,3.1088343,9.275943
Q105028,R122438,56.663086,88.45086,19.297144,51.08492
Q105030,R129889,94.20219,107.91224,38.954815,47.36339
Q105033,R104289,3.0717828,12.342236,1.5889336,11.794336
Q105035,R119067,10.542336,19.172997,6.3848553,15.015516
Q105044,R118608,15.814272,25.736639,36.641956,44.98016
Q105049,R122306,7.312388,12.404878,3.554445,10.645541
Q105049,R122306,12.404878,17.497368,14.867176,21.958273
Q105050,R111141,0.9632063,6.680058,8.725471,16.889221
Q105053,R124523,24.18484,31.307646,9.771802,16.894608
Q105055,R107554,5.5483327,16.519995,1.5531315,12.524793
Q105055,R130478,22.036741,36.47534,13.362702,27.801302
Q105056,R122100,4.4690266,36.476757,2.9769077,32.0
Q105064,R105250,31.943123,41.56532,26.769413,36.39161
Q105064,R131746,20.01302,29.079971,1.5142717,10.581224
Q105064,R134946,3.3232954,16.369675,0.0,13.04638
Q105065,R130939,0.63355255,7.475476,11.676596,18.518518
Q105067,R111200,6.869104,14.224313,1.6142433,9.190414
Q105072,R119486,6.3006635,14.930292,11.279811,23.834984
Q105072,R124079,28.619324,35.306335,15.57926,25.308138
Q105073,R110167,9.961012,18.270933,3.0055885,11.37472
Q105085,R124765,21.45774,29.398865,0.9329282,8.874052
Q105085,R124765,38.83999,46.281113,21.083475,28.5246
Q105085,R124765,30.398865,37.83999,11.258202,18.699326
Q105085,R124765,47.281113,55.222237,30.908749,38.849873
Q105088,R102567,12.629133,19.521605,14.15892,21.051392
Q105088,R102567,4.7366614,11.629133,4.416788,11.309259
Q105090,R101872,2.4401748,13.030927,2.1445327,9.795539
Q105110,R105045,3.0115612,34.11228,23.500917,52.98632
Q105117,R102920,3.0510776,11.120504,1.742272,12.736317
Q105120,R115359,22.660566,47.578896,2.6285048,21.1255
Q105121,R100840,8.6855,14.473335,3.3199196,10.734335
Q105125,R115320,3.8907666,14.175384,6.829154,17.113771
Q105137,R100699,26.239199,40.218315,3.3334744,21.925177
Q105137,R122293,15.686685,23.359331,28.434278,38.638615
Q105137,R123196,2.1651561,13.621012,0.001634291,15.237494
Q105138,R106398,14.125913,27.355724,31.1746,46.41358
Q105140,R120846,23.27845,29.73781,17.523869,23.983229
Q105140,R126013,0.65259624,15.874333,9.420711,24.642447
Q105141,R125254,11.890813,23.92243,12.226473,24.258091
Q105154,R115978,7.7158375,22.443975,1.2235093,15.10502
Q105162,R103950,20.530554,29.177622,1.9599391,11.319754
Q105163,R119017,18.28136,29.573626,9.931845,20.653988
Q105164,R128864,9.604693,20.684649,15.0423765,29.263096
Q105165,R135120,28.192665,33.18606,55.033295,60.02669
Q105174,R129916,3.9648945,37.27566,14.329078,35.974632
Q105177,R124996,8.994956,17.905628,5.6748185,16.63501
Q105177,R132790,0.22839577,7.1669774,2.1100633,10.644569
Q105178,R111035,3.8709714,10.873594,19.692446,25.39256
Q105180,R132436,6.577737,12.859656,2.6910977,8.208709
Q105193,R108286,32.59182,48.9415,0.0,16.349684
Q105193,R117593,0.058985703,15.309441,1.3216922,16.572147
Q105193,R130249,18.153467,27.884384,2.20228,11.933197
Q105194,R116846,24.478333,37.46234,0.34243912,17.29209
Q105194,R132562,4.925666,17.588146,1.569091,18.099014
Q105195,R118270,-0.52526945,62.582386,8.620304,59.52669
Q105198,R128483,0.86514395,20.595966,2.6294978,22.360321
Q105201,R135271,11.286031,20.074387,15.357198,23.04
Q105207,R128879,16.620476,21.696974,13.952552,19.02905
Q105207,R128879,10.543979,15.620477,6.385852,11.46235
Q105208,R116136,26.239954,39.80196,4.7505717,18.176514
Q105215,R115146,42.551304,48.54399,13.094493,20.187353
Q105220,R128058,9.280736,14.123852,0.03263114,6.006006
Q105221,R111167,5.172703,18.846811,11.513078,28.859106
Q105221,R134643,22.397446,38.06425,14.93078,34.804607
Q105227,R111158,5.42857,30.801558,4.947005,30.319992
Q105229,R103773,53.185467,66.50159,47.908863,60.02669
Q105230,R136337,23.188635,33.474106,3.5391772,10.993726
Q105248,R132488,29.387989,33.710846,0.16226418,6.513647
Q105249,R126586,0.30681548,11.399578,0.09627952,14.037978
Q105249,R128898,13.374746,23.376404,8.678254,21.248621
Q105256,R129703,3.485939,10.631283,9.819449,20.233719
Q105256,R129703,10.631283,17.43357,24.639566,34.553837
Q105256,R129703,17.43357,24.578915,38.959682,49.37395
Q105263,R120571,3.6178968,20.724695,2.7067447,19.813543
Q105271,R106542,3.9324164,14.337479,14.85353,25.258593
Q105275,R100303,8.579813,13.371532,11.940774,18.088402
Q105275,R100303,3.7880938,8.579813,4.0761213,10.223749
Q105275,R100303,13.371532,18.163252,19.805426,25.953054
Q105276,R133577,1.3332021,9.907933,1.5836316,11.985576
Q105277,R134851,14.757964,19.157032,20.71723,26.760593
Q105287,R135047,36.234257,61.058514,4.894889,23.997475
Q105294,R116479,17.572102,23.434189,3.318107,7.2438564
Q105294,R116479,32.282753,38.14484,18.413048,22.338797
Q105294,R116479,46.99341,52.85549,33.507988,37.43374
Q105294,R116479,24.92743,30.789515,10.865577,14.7913265
Q105294,R116479,39.63808,45.500168,25.960518,29.886267
Q105294,R116479,54.348732,60.21082,41.055458,44.98121
Q105294,R116479,61.70406,67.56615,48.60293,52.52868
Q105304,R110184,10.525996,20.32293,30.910275,40.707207
Q105304,R129214,1.2240782,6.254769,24.279627,29.310318
Q105306,R122819,12.110064,22.085428,0.04316217,6.8604164
Q105307,R128772,2.0777102,12.238238,8.514913,18.67544
Q105307,R136127,29.907736,48.79329,0.0,18.885551
Q105310,R127400,15.658702,30.828863,6.493188,21.66335
Q105315,R114396,3.5988314,16.981646,0.46216494,11.40189
Q105322,R100766,15.230587,25.040398,0.0,9.80981
Q105322,R125101,0.22471592,5.4527473,4.426511,9.654543
Q105328,R102787,1.1751443,7.2132554,2.7320147,8.770125
Q105330,R120603,-0.27923414,5.9473042,10.138934,16.533686
Q105334,R110419,41.378357,49.604187,6.79163,15.017461
Q105334,R139919,26.387419,34.027706,34.895187,42.535473
Q105344,R131359,8.224356,14.457129,48.88741,55.52219
Q105345,R102644,30.037132,42.5983,10.428989,22.990156
Q105346,R111684,12.308023,23.656342,12.226813,26.176832
Q105346,R111684,24.469841,35.81816,29.342506,43.292526
Q105354,R102842,40.481636,63.020885,39.81124,54.750595
Q105354,R130322,1.3375887,26.500896,4.7920775,21.470697
Q105358,R108588,5.1283216,11.973134,1.5012969,8.346109
Q105359,R108686,1.67513,19.321459,17.464512,35.11084
Q105359,R116484,22.76301,36.417004,29.54111,43.195107
Q105361,R131072,10.70388,21.524754,10.295804,21.116678
Q105365,R103665,0.790207,6.4534926,25.504774,33.634132
Q105370,R123296,13.096373,26.019213,16.354681,29.277521
Q105372,R119026,3.2448363,9.256996,0.9015906,8.641431
Q105376,R123155,16.803703,61.581215,22.842083,59.52669
Q105378,R118369,3.3497214,9.724144,8.940892,15.315315
Q105382,R108267,1.5738711,6.269909,1.9597157,8.609109
Q105384,R129171,7.132111,18.48236,9.633414,20.983665
Q105388,R105848,10.873677,30.81778,15.792509,35.73661
Q105388,R111379,38.092773,47.13515,0.0,9.042376
Q105388,R113573,0.7161538,8.024085,12.438012,19.745943
Q105389,R117113,3.8401349,14.901879,4.2015953,12.1596155
Q105389,R137175,22.086319,37.549477,3.6287622,14.75324
Q105399,R114095,11.050804,54.776726,3.58806,47.31398
Q105402,R134527,12.659529,21.02244,11.940354,19.11912
Q105406,R117517,16.240494,23.108332,17.17383,24.041668
Q105412,R118295,20.465782,29.025932,1.0926718,9.652822
Q105413,R128364,-0.47664818,4.536791,1.4935678,6.507007
Q105414,R105806,26.944336,40.725998,0.0,11.978645
Q105414,R110025,43.049313,52.535248,4.0405846,12.2855
Q105414,R122811,2.9266546,16.373411,2.651699,14.339254
Q105415,R134643,47.37626,81.44054,20.788681,54.852955
Q105420,R128165,8.235938,22.675047,6.2340026,19.033703
Q105428,R138367,30.806494,36.307404,0.71486324,6.2157726
Q105429,R113890,24.100391,49.639328,18.567226,38.623142
Q105437,R107092,0.11183936,18.1016,3.4234266,21.413187
Q105437,R122100,20.404476,36.692856,4.71812,21.0065
Q105437,R124830,41.296246,47.534557,21.507456,27.74577
Q105439,R100644,35.30027,41.78835,2.3427284,8.830811
Q105440,R134107,30.295536,34.565987,3.856214,9.54
Q105441,R128288,10.657094,16.553953,5.0698843,10.981739
Q105442,R106079,23.830408,34.304146,3.235712,13.709451
Q105442,R116200,10.372848,21.075678,16.850927,27.553759
Q105442,R131746,1.1369623,8.363456,3.1535938,10.380088
Q105447,R119779,36.120586,42.638954,1.682536,8.200905
Q105450,R113470,6.428791,20.133017,1.932378,10.9283285
Q105451,R115644,4.250639,18.320734,12.569057,31.63195
Q105463,R138224,3.2728093,10.787185,1.4949908,8.327984
Q105476,R110962,5.5542393,31.712969,35.37739,60.02669
Q105484,R125361,25.906727,44.440113,25.361942,43.89533
Q105484,R139262,2.9139912,17.208498,8.870607,23.165113
Q105485,R137907,2.191366,10.48317,1.709116,10.00092
Q105485,R138868,13.303917,26.662632,8.966736,22.32545
Q105496,R113835,6.995963,36.129414,1.9276351,21.091555
Q105496,R113835,37.64964,66.78309,28.668615,47.832535
Q105497,R109671,46.520153,54.504185,4.0969625,12.080992
Q105498,R111492,14.651849,24.047136,15.287466,28.662888
Q105498,R119084,28.976,35.30419,0.0,9.009009
Q105498,R123186,1.022954,13.215612,0.20166998,17.559517
Q105506,R133064,4.8027825,11.789257,6.5657744,16.6106
Q105511,R128117,25.25092,41.90742,11.465264,25.450474
Q105524,R122063,5.0143356,14.527252,39.926666,50.617283
Q105525,R126663,13.825299,56.157383,8.080436,36.680473
Q105534,R106532,6.015448,12.8513155,22.82763,29.663498
Q105539,R112548,31.531216,51.379124,9.640415,29.488321
Q105540,R118420,6.0941873,21.38171,21.415752,30.708523
Q105541,R104192,6.133537,40.771435,14.818446,42.088394
Q105544,R115161,58.3077,69.524925,52.733006,60.0
Q105548,R103881,25.721422,30.384209,5.190211,11.256673
Q105548,R119677,12.542251,24.00992,16.391987,31.31186
Q105548,R120890,3.7207096,10.856174,6.3001356,15.583646
Q105552,R137219,7.179142,21.153706,8.025435,22.0
Q105559,R131782,23.58709,35.553837,16.56178,28.528528
Q105560,R111326,1.165277,14.19808,5.389759,18.422562
Q105563,R108734,8.88629,14.839093,1.3971944,10.256602
Q105563,R135531,2.426129,7.4471483,5.1840844,12.656742
Q105564,R121955,19.530605,29.493505,2.8678117,12.830712
Q105564,R121955,29.493505,39.456406,15.033611,24.996511
Q105564,R121955,39.456406,49.419308,27.199411,37.16231
Q105565,R121931,45.04347,56.86958,47.70058,59.52669
Q105568,R119268,6.1336546,59.196575,22.572613,55.488823
Q105572,R127920,9.967684,37.768726,0.9974748,17.685602
Q105574,R113885,10.734559,30.438078,21.412392,47.180515
Q105576,R110492,5.8420568,39.03475,7.0031056,37.541313
Q105578,R130491,34.798862,56.988937,31.01823,45.318344
Q105578,R131862,61.001156,83.87246,3.192508,17.931631
Q105578,R137363,5.036773,31.441355,3.1008327,20.116934
Q105581,R108853,17.32839,25.600138,1.0564351,7.0041957
Q105583,R138025,4.0732007,9.963289,1.6179196,7.508008
Q105588,R125338,2.007811,7.909641,10.520802,16.422632
Q105588,R128895,12.110664,26.491713,0.0,14.381048
Q105593,R117642,2.8308542,11.048997,13.7855,20.12012
Q105595,R124002,0.32960773,16.166136,12.374112,26.706408
Q105595,R124523,21.47786,27.414543,10.174819,15.547607
Q105595,R133891,32.713615,46.26597,2.9451685,15.210253
Q105601,R135433,20.259062,27.191355,5.113086,12.045379
Q105610,R123283,9.729177,33.62143,2.5008063,26.39306
Q105611,R139033,25.915747,34.42444,21.41143,30.401392
Q105611,R139033,16.46059,24.96928,6.563149,15.553112
Q105612,R127431,9.340723,16.187407,1.2045975,6.2319946
Q105626,R129310,3.7542343,8.730209,9.227021,15.043463
Q105627,R119720,4.4499817,8.617549,3.0377808,8.75768
Q105634,R128867,14.627736,39.01769,25.42703,49.816982
Q105640,R107586,24.14676,39.435802,1.4030452,15.354553
Q105650,R100646,0.74900496,15.434809,40.9281,55.613907
Q105650,R137206,22.913898,32.356674,0.0,9.442776
Q105652,R139045,5.6259823,14.831559,12.275648,18.11862
Q105653,R138653,1.5914174,5.887355,3.4567566,9.642976
Q105669,R104452,1.1013819,4.5806856,2.0085275,7.088487
Q105671,R135577,0.25851458,30.267298,32.475067,59.15966
Q105673,R134382,12.1278105,24.82019,3.8850594,12.052341
Q105676,R138339,1.6385686,22.658392,1.4842923,30.752478
Q105682,R129370,12.82889,20.063074,9.316198,16.550385
Q105690,R112706,4.456593,17.315449,3.3329842,12.279446
Q105691,R107141,27.749798,41.4298,0.0,13.68
Q105691,R135532,4.354122,11.809191,11.927555,19.382624
Q105698,R120876,11.775621,29.382557,2.288581,19.895515
Q105698,R131522,1.8001899,8.999875,2.1139293,9.313615
Q105698,R134851,33.278763,49.152035,0.164478,16.037748
Q105700,R114677,10.602798,25.126513,12.970448,27.494162
Q105702,R129369,2.0272589,36.249428,25.304523,59.52669
Q105703,R108295,11.972235,17.765926,30.166357,35.736237
Q105704,R122394,35.526756,45.17755,20.319164,29.96996
Q105704,R122394,45.17755,55.328346,37.30901,47.4598
Q105704,R122394,25.375963,35.526756,2.8293207,12.980115
Q105705,R108915,24.723753,34.423008,29.625496,41.486008
Q105705,R111473,1.903326,13.661791,4.6830716,19.061638
Q105705,R126555,16.570871,22.983206,0.0,7.841175
Q105716,R135563,10.274565,28.544483,17.900084,36.170002
Q105717,R102559,4.0450106,19.634384,0.53268504,16.122059
Q105717,R107761,35.026928,53.26041,3.2302191,21.463701
Q105717,R113199,23.410728,32.553204,0.0,9.142476
Q105728,R128162,54.358448,60.604034,2.1966872,8.442276
Q105729,R100745,17.423397,27.641304,1.6444004,16.317678
Q105729,R112706,6.9395056,15.838621,0.0,12.779446
Q105729,R137919,0.3552581,5.0349016,9.599004,16.319138
Q105735,R107074,19.61013,27.611916,12.264945,20.332567
Q105735,R107074,10.6165085,18.618292,0.5232064,8.590829
Q105739,R126988,24.324905,39.509495,26.16868,47.5478
Q105739,R126988,8.430064,23.614653,2.7767866,24.155905
Q105740,R127204,7.4113812,15.458572,4.533797,11.911912
Q105741,R110564,2.5879774,9.828882,9.412161,16.049383
